5000	0.031078
10000	0.12479
15000	0.288367
20000	0.536983
25000	0.934181
30000	1.54937
35000	2.38708
40000	3.40685
45000	4.6145
50000	5.94692
55000	7.27763
60000	8.37567
65000	10.6796
70000	12.3684
75000	14.4717
