5000	0.030402
10000	0.118927
15000	0.274681
20000	0.520852
25000	0.914245
30000	1.49686
35000	2.23011
40000	3.30027
45000	4.49475
50000	5.81931
55000	7.27248
60000	8.83344
65000	10.6635
70000	12.612
75000	14.1635
80000	16.4238
85000	19.2507
90000	21.6312
95000	23.9012
100000	26.3797
105000	29.8394
110000	33.3706
115000	34.52
120000	39.7807
125000	43.2826
130000	46.2015
