5000	0.041626
10000	0.164033
15000	0.36626
20000	0.663664
25000	1.05068
30000	1.573
35000	2.29703
40000	3.22582
45000	4.25208
50000	5.47532
55000	6.75622
60000	8.24778
65000	9.81067
70000	11.4661
75000	13.3596
80000	15.3116
85000	17.5032
90000	19.7035
95000	22.033
100000	24.562
105000	27.2027
110000	29.9883
115000	32.8434
120000	35.9861
125000	39.0895
130000	42.3999
