5000	2.5e-05
10000	2.3e-05
15000	3.2e-05
20000	7.6e-05
25000	4.2e-05
30000	5.1e-05
35000	4.5e-05
40000	5.1e-05
45000	5.8e-05
50000	6.9e-05
55000	7.6e-05
60000	7.7e-05
65000	8.3e-05
70000	8.9e-05
75000	9.5e-05
80000	0.000103
85000	0.000107
90000	0.000115
95000	0.000122
100000	0.000128
105000	0.000144
110000	0.000141
115000	0.000181
120000	0.000153
125000	0.000161
130000	0.000166
